slot_id,clinic_id,provider_id,province,city,specialty,role,date,start_time,end_time,duration_minutes,status,priority_eligible
SL01248,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-05-01,09:00,09:30,30,available,"Alta,Media"
SL01249,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-05-01,10:00,10:30,30,occupied,"Alta,Media"
SL01250,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-05-01,11:00,11:30,30,available,"Alta,Media"
SL01251,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-05-01,12:00,12:30,30,available,"Alta,Media"
SL01252,CL1006,PR011,Jaén,Jaén,Seguimiento crónico,Medicina Interna,2026-05-01,13:00,13:30,30,available,"Alta,Media"
SL01253,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,14:00,14:20,20,available,"Media,Baja"
SL01254,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,14:30,14:50,20,occupied,"Media,Baja"
SL01255,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,15:00,15:20,20,available,"Media,Baja"
SL01256,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,15:30,15:50,20,available,"Media,Baja"
SL01257,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,16:00,16:20,20,available,"Media,Baja"
SL01258,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,16:30,16:50,20,available,"Media,Baja"
SL01259,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,17:00,17:20,20,occupied,"Media,Baja"
SL01260,CL1006,PR012,Jaén,Jaén,Seguimiento crónico,Enfermería,2026-05-01,17:30,17:50,20,available,"Media,Baja"
SL01261,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-13,08:00,08:30,30,available,"Alta,Media"
SL01262,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-13,09:00,09:30,30,occupied,"Alta,Media"
SL01263,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-13,10:00,10:30,30,available,"Alta,Media"
SL01264,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-13,11:00,11:30,30,available,"Alta,Media"
SL01265,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-13,12:00,12:30,30,available,"Alta,Media"
SL01266,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-13,13:00,13:30,30,available,"Alta,Media"
SL01267,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,14:00,14:20,20,occupied,"Media,Baja"
SL01268,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,14:30,14:50,20,available,"Media,Baja"
SL01269,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,15:00,15:20,20,available,"Media,Baja"
SL01270,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,15:30,15:50,20,available,"Media,Baja"
SL01271,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,16:00,16:20,20,available,"Media,Baja"
SL01272,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,16:30,16:50,20,occupied,"Media,Baja"
SL01273,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,17:00,17:20,20,available,"Media,Baja"
SL01274,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-13,17:30,17:50,20,available,"Media,Baja"
SL01275,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-14,08:00,08:30,30,available,"Alta,Media"
SL01276,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-14,09:00,09:30,30,occupied,"Alta,Media"
SL01277,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-14,10:00,10:30,30,available,"Alta,Media"
SL01278,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-14,11:00,11:30,30,available,"Alta,Media"
SL01279,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-14,12:00,12:30,30,available,"Alta,Media"
SL01280,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-14,13:00,13:30,30,available,"Alta,Media"
SL01281,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,14:00,14:20,20,occupied,"Media,Baja"
SL01282,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,14:30,14:50,20,available,"Media,Baja"
SL01283,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,15:00,15:20,20,available,"Media,Baja"
SL01284,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,15:30,15:50,20,available,"Media,Baja"
SL01285,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,16:00,16:20,20,available,"Media,Baja"
SL01286,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,16:30,16:50,20,occupied,"Media,Baja"
SL01287,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,17:00,17:20,20,available,"Media,Baja"
SL01288,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-14,17:30,17:50,20,available,"Media,Baja"
SL01289,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-15,08:00,08:30,30,available,"Alta,Media"
SL01290,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-15,09:00,09:30,30,occupied,"Alta,Media"
SL01291,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-15,10:00,10:30,30,available,"Alta,Media"
SL01292,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-15,11:00,11:30,30,available,"Alta,Media"
SL01293,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-15,12:00,12:30,30,available,"Alta,Media"
SL01294,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-15,13:00,13:30,30,available,"Alta,Media"
SL01295,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,14:00,14:20,20,occupied,"Media,Baja"
SL01296,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,14:30,14:50,20,available,"Media,Baja"
SL01297,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,15:00,15:20,20,available,"Media,Baja"
SL01298,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,15:30,15:50,20,available,"Media,Baja"
SL01299,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,16:00,16:20,20,available,"Media,Baja"
SL01300,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,16:30,16:50,20,occupied,"Media,Baja"
SL01301,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,17:00,17:20,20,available,"Media,Baja"
SL01302,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-15,17:30,17:50,20,available,"Media,Baja"
SL01303,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-16,08:00,08:30,30,available,"Alta,Media"
SL01304,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-16,09:00,09:30,30,occupied,"Alta,Media"
SL01305,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-16,10:00,10:30,30,available,"Alta,Media"
SL01306,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-16,11:00,11:30,30,available,"Alta,Media"
SL01307,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-16,12:00,12:30,30,available,"Alta,Media"
SL01308,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-16,13:00,13:30,30,available,"Alta,Media"
SL01309,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,14:00,14:20,20,occupied,"Media,Baja"
SL01310,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,14:30,14:50,20,available,"Media,Baja"
SL01311,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,15:00,15:20,20,available,"Media,Baja"
SL01312,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,15:30,15:50,20,available,"Media,Baja"
SL01313,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,16:00,16:20,20,available,"Media,Baja"
SL01314,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,16:30,16:50,20,occupied,"Media,Baja"
SL01315,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,17:00,17:20,20,available,"Media,Baja"
SL01316,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-16,17:30,17:50,20,available,"Media,Baja"
SL01317,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-17,08:00,08:30,30,available,"Alta,Media"
SL01318,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-17,09:00,09:30,30,occupied,"Alta,Media"
SL01319,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-17,10:00,10:30,30,available,"Alta,Media"
SL01320,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-17,11:00,11:30,30,available,"Alta,Media"
SL01321,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-17,12:00,12:30,30,available,"Alta,Media"
SL01322,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-17,13:00,13:30,30,available,"Alta,Media"
SL01323,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,14:00,14:20,20,occupied,"Media,Baja"
SL01324,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,14:30,14:50,20,available,"Media,Baja"
SL01325,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,15:00,15:20,20,available,"Media,Baja"
SL01326,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,15:30,15:50,20,available,"Media,Baja"
SL01327,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,16:00,16:20,20,available,"Media,Baja"
SL01328,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,16:30,16:50,20,occupied,"Media,Baja"
SL01329,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,17:00,17:20,20,available,"Media,Baja"
SL01330,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-17,17:30,17:50,20,available,"Media,Baja"
SL01331,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-20,08:00,08:30,30,available,"Alta,Media"
SL01332,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-20,09:00,09:30,30,available,"Alta,Media"
SL01333,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-20,10:00,10:30,30,available,"Alta,Media"
SL01334,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-20,11:00,11:30,30,available,"Alta,Media"
SL01335,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-20,12:00,12:30,30,occupied,"Alta,Media"
SL01336,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-20,13:00,13:30,30,available,"Alta,Media"
SL01337,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,14:00,14:20,20,available,"Media,Baja"
SL01338,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,14:30,14:50,20,available,"Media,Baja"
SL01339,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,15:00,15:20,20,available,"Media,Baja"
SL01340,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,15:30,15:50,20,occupied,"Media,Baja"
SL01341,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,16:00,16:20,20,available,"Media,Baja"
SL01342,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,16:30,16:50,20,available,"Media,Baja"
SL01343,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,17:00,17:20,20,available,"Media,Baja"
SL01344,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-20,17:30,17:50,20,available,"Media,Baja"
SL01345,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-21,08:00,08:30,30,available,"Alta,Media"
SL01346,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-21,09:00,09:30,30,available,"Alta,Media"
SL01347,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-21,10:00,10:30,30,available,"Alta,Media"
SL01348,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-21,11:00,11:30,30,available,"Alta,Media"
SL01349,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-21,12:00,12:30,30,occupied,"Alta,Media"
SL01350,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-21,13:00,13:30,30,available,"Alta,Media"
SL01351,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,14:00,14:20,20,available,"Media,Baja"
SL01352,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,14:30,14:50,20,available,"Media,Baja"
SL01353,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,15:00,15:20,20,available,"Media,Baja"
SL01354,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,15:30,15:50,20,occupied,"Media,Baja"
SL01355,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,16:00,16:20,20,available,"Media,Baja"
SL01356,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,16:30,16:50,20,available,"Media,Baja"
SL01357,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,17:00,17:20,20,available,"Media,Baja"
SL01358,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-21,17:30,17:50,20,available,"Media,Baja"
SL01359,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-22,08:00,08:30,30,available,"Alta,Media"
SL01360,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-22,09:00,09:30,30,available,"Alta,Media"
SL01361,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-22,10:00,10:30,30,available,"Alta,Media"
SL01362,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-22,11:00,11:30,30,available,"Alta,Media"
SL01363,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-22,12:00,12:30,30,occupied,"Alta,Media"
SL01364,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-22,13:00,13:30,30,available,"Alta,Media"
SL01365,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,14:00,14:20,20,available,"Media,Baja"
SL01366,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,14:30,14:50,20,available,"Media,Baja"
SL01367,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,15:00,15:20,20,available,"Media,Baja"
SL01368,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,15:30,15:50,20,occupied,"Media,Baja"
SL01369,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,16:00,16:20,20,available,"Media,Baja"
SL01370,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,16:30,16:50,20,available,"Media,Baja"
SL01371,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,17:00,17:20,20,available,"Media,Baja"
SL01372,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-22,17:30,17:50,20,available,"Media,Baja"
SL01373,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-23,08:00,08:30,30,available,"Alta,Media"
SL01374,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-23,09:00,09:30,30,available,"Alta,Media"
SL01375,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-23,10:00,10:30,30,available,"Alta,Media"
SL01376,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-23,11:00,11:30,30,available,"Alta,Media"
SL01377,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-23,12:00,12:30,30,occupied,"Alta,Media"
SL01378,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-23,13:00,13:30,30,available,"Alta,Media"
SL01379,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,14:00,14:20,20,available,"Media,Baja"
SL01380,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,14:30,14:50,20,available,"Media,Baja"
SL01381,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,15:00,15:20,20,available,"Media,Baja"
SL01382,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,15:30,15:50,20,occupied,"Media,Baja"
SL01383,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,16:00,16:20,20,available,"Media,Baja"
SL01384,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,16:30,16:50,20,available,"Media,Baja"
SL01385,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,17:00,17:20,20,available,"Media,Baja"
SL01386,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-23,17:30,17:50,20,available,"Media,Baja"
SL01387,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-24,08:00,08:30,30,available,"Alta,Media"
SL01388,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-24,09:00,09:30,30,available,"Alta,Media"
SL01389,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-24,10:00,10:30,30,available,"Alta,Media"
SL01390,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-24,11:00,11:30,30,available,"Alta,Media"
SL01391,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-24,12:00,12:30,30,occupied,"Alta,Media"
SL01392,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-24,13:00,13:30,30,available,"Alta,Media"
SL01393,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,14:00,14:20,20,available,"Media,Baja"
SL01394,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,14:30,14:50,20,available,"Media,Baja"
SL01395,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,15:00,15:20,20,available,"Media,Baja"
SL01396,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,15:30,15:50,20,occupied,"Media,Baja"
SL01397,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,16:00,16:20,20,available,"Media,Baja"
SL01398,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,16:30,16:50,20,available,"Media,Baja"
SL01399,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,17:00,17:20,20,available,"Media,Baja"
SL01400,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-24,17:30,17:50,20,available,"Media,Baja"
SL01401,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-27,08:00,08:30,30,available,"Alta,Media"
SL01402,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-27,09:00,09:30,30,available,"Alta,Media"
SL01403,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-27,10:00,10:30,30,occupied,"Alta,Media"
SL01404,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-27,11:00,11:30,30,available,"Alta,Media"
SL01405,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-27,12:00,12:30,30,available,"Alta,Media"
SL01406,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-27,13:00,13:30,30,available,"Alta,Media"
SL01407,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,14:00,14:20,20,available,"Media,Baja"
SL01408,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,14:30,14:50,20,occupied,"Media,Baja"
SL01409,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,15:00,15:20,20,available,"Media,Baja"
SL01410,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,15:30,15:50,20,available,"Media,Baja"
SL01411,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,16:00,16:20,20,available,"Media,Baja"
SL01412,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,16:30,16:50,20,available,"Media,Baja"
SL01413,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,17:00,17:20,20,occupied,"Media,Baja"
SL01414,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-27,17:30,17:50,20,available,"Media,Baja"
SL01415,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-28,08:00,08:30,30,available,"Alta,Media"
SL01416,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-28,09:00,09:30,30,available,"Alta,Media"
SL01417,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-28,10:00,10:30,30,occupied,"Alta,Media"
SL01418,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-28,11:00,11:30,30,available,"Alta,Media"
SL01419,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-28,12:00,12:30,30,available,"Alta,Media"
SL01420,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-28,13:00,13:30,30,available,"Alta,Media"
SL01421,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,14:00,14:20,20,available,"Media,Baja"
SL01422,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,14:30,14:50,20,occupied,"Media,Baja"
SL01423,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,15:00,15:20,20,available,"Media,Baja"
SL01424,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,15:30,15:50,20,available,"Media,Baja"
SL01425,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,16:00,16:20,20,available,"Media,Baja"
SL01426,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,16:30,16:50,20,available,"Media,Baja"
SL01427,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,17:00,17:20,20,occupied,"Media,Baja"
SL01428,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-28,17:30,17:50,20,available,"Media,Baja"
SL01429,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-29,08:00,08:30,30,available,"Alta,Media"
SL01430,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-29,09:00,09:30,30,available,"Alta,Media"
SL01431,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-29,10:00,10:30,30,occupied,"Alta,Media"
SL01432,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-29,11:00,11:30,30,available,"Alta,Media"
SL01433,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-29,12:00,12:30,30,available,"Alta,Media"
SL01434,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-29,13:00,13:30,30,available,"Alta,Media"
SL01435,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,14:00,14:20,20,available,"Media,Baja"
SL01436,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,14:30,14:50,20,occupied,"Media,Baja"
SL01437,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,15:00,15:20,20,available,"Media,Baja"
SL01438,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,15:30,15:50,20,available,"Media,Baja"
SL01439,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,16:00,16:20,20,available,"Media,Baja"
SL01440,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,16:30,16:50,20,available,"Media,Baja"
SL01441,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,17:00,17:20,20,occupied,"Media,Baja"
SL01442,CL1007,PR014,Málaga,Málaga,Seguimiento crónico,Enfermería,2026-04-29,17:30,17:50,20,available,"Media,Baja"
SL01443,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-30,08:00,08:30,30,available,"Alta,Media"
SL01444,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-30,09:00,09:30,30,available,"Alta,Media"
SL01445,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-30,10:00,10:30,30,occupied,"Alta,Media"
SL01446,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-30,11:00,11:30,30,available,"Alta,Media"
SL01447,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-30,12:00,12:30,30,available,"Alta,Media"
SL01448,CL1007,PR013,Málaga,Málaga,Seguimiento crónico,Medicina Interna,2026-04-30,13:00,13:30,30,available,"Alta,Media"
